ts,run_rel_s,pid,VmSize_kb,VmRSS_kb,VmData_kb,VmPeak_kb,VmSwap_kb,RssAnon_kb,RssFile_kb,RssShmem_kb,Threads
1789024047,6560,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024049,6562,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024051,6564,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024053,6566,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024055,6568,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024057,6570,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024059,6572,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024061,6574,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024063,6576,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024065,6578,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024067,6580,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024069,6582,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024071,6584,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024073,6586,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024075,6588,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024077,6590,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024079,6592,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024081,6594,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024083,6596,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024085,6598,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024087,6600,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024089,6602,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024091,6604,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024093,6606,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024095,6608,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024097,6610,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024100,6613,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024101,6614,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024103,6616,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024105,6618,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024107,6620,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024109,6622,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024111,6624,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024113,6626,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024115,6628,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024117,6630,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024119,6632,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024121,6634,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024123,6636,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024125,6638,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024127,6640,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024129,6642,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024131,6644,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024133,6646,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024135,6648,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024137,6650,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024139,6652,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024141,6654,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024143,6656,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024145,6658,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024147,6660,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024149,6662,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024151,6664,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024153,6666,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024155,6668,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024157,6670,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024159,6672,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024161,6674,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024163,6676,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024165,6678,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024167,6680,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024169,6682,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024171,6684,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024174,6687,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024175,6688,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024178,6691,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024180,6693,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024183,6696,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024185,6698,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024187,6700,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024189,6702,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024191,6704,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024193,6706,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024195,6708,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024197,6710,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024199,6712,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024201,6714,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024203,6716,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024205,6718,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024207,6720,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024209,6722,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024211,6724,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024213,6726,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024215,6728,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024217,6730,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024219,6732,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024221,6734,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024223,6736,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024225,6738,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024227,6740,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024229,6742,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024231,6744,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024233,6746,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024235,6748,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024237,6750,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024239,6752,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024241,6754,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024243,6756,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024245,6758,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024247,6760,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024249,6762,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024251,6764,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024253,6766,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024255,6768,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024257,6770,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024259,6772,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024261,6774,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024263,6776,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024265,6778,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024267,6780,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024270,6783,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024272,6785,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024274,6787,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024276,6789,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024278,6791,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024280,6793,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024283,6796,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024285,6798,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024287,6800,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024289,6802,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024291,6804,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024293,6806,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024295,6808,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024297,6810,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024299,6812,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024301,6814,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024303,6816,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024305,6818,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024307,6820,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024309,6822,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024311,6824,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024313,6826,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024315,6828,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024317,6830,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024319,6832,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024321,6834,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024323,6836,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024325,6838,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024327,6840,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024329,6842,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024331,6844,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024333,6846,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024335,6848,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024337,6850,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024339,6852,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024341,6854,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024343,6856,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024345,6858,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024347,6860,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024350,6863,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024352,6865,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024355,6868,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024357,6870,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024359,6872,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024361,6874,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024363,6876,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024365,6878,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024367,6880,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024369,6882,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024371,6884,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024373,6886,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024376,6889,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024378,6891,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024380,6893,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024382,6895,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024384,6897,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024386,6899,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024388,6901,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024390,6903,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024392,6905,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024394,6907,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024396,6909,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024398,6911,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024400,6913,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024402,6915,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024404,6917,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024406,6919,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024408,6921,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024410,6923,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024412,6925,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024414,6927,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024416,6929,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024418,6931,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024420,6933,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024422,6935,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024424,6937,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024426,6939,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024428,6941,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024430,6943,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024432,6945,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024434,6947,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024437,6950,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024438,6951,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024440,6953,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024442,6955,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024445,6958,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024447,6960,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024450,6963,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024452,6965,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024454,6967,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024456,6969,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024458,6971,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024460,6973,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024462,6975,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024464,6977,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024466,6979,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024468,6981,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024471,6984,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024473,6986,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024475,6988,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024477,6990,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024479,6992,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024481,6994,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024483,6996,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024485,6998,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024487,7000,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024489,7002,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024491,7004,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024493,7006,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024495,7008,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024497,7010,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024499,7012,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024501,7014,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024503,7016,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024505,7018,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024507,7020,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024509,7022,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024511,7024,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024513,7026,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024515,7028,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024517,7030,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024519,7032,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024521,7034,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024523,7036,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024525,7038,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024527,7040,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024529,7042,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024531,7044,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024533,7046,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024535,7048,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024537,7050,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024539,7052,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024541,7054,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024544,7057,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024545,7058,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024548,7061,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024550,7063,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024553,7066,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024554,7067,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024556,7069,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024558,7071,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024560,7073,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024562,7075,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024564,7077,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024566,7079,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024568,7081,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024570,7083,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024572,7085,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024574,7087,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024576,7089,2011183,2888904,1269252,1490668,2888928,0,1253016,16228,8,29
1789024578,7091,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024580,7093,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024582,7095,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024584,7097,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024586,7099,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024588,7101,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024590,7103,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024592,7105,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024594,7107,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024596,7109,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024598,7111,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024600,7113,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024602,7115,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024604,7117,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024606,7119,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024608,7121,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024610,7123,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024612,7125,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024614,7127,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024616,7129,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024618,7131,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024620,7133,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024622,7135,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024624,7137,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024626,7139,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024628,7141,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024630,7143,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024632,7145,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024634,7147,2011183,2888904,1269288,1490704,2888928,0,1253052,16228,8,29
1789024636,7149,2011183,2888904,1274876,1496292,2888928,0,1258640,16228,8,29
1789024638,7151,2011183,2888904,1274876,1496292,2888928,0,1258640,16228,8,29
1789024640,7153,2011183,2888904,1274876,1496292,2888928,0,1258640,16228,8,29
1789024642,7155,2011183,2888904,1274876,1496292,2888928,0,1258640,16228,8,29
1789024644,7157,2011183,2888904,1274876,1496292,2888928,0,1258640,16228,8,29
1789024646,7159,2011183,2888904,1274876,1496292,2888928,0,1258640,16228,8,29
1789024648,7161,2011183,2888904,1274876,1496292,2888928,0,1258640,16228,8,29
1789024650,7163,2011183,2888904,1274876,1496292,2888928,0,1258640,16228,8,29
1789024653,7166,2011183,2888904,1274876,1496292,2888928,0,1258640,16228,8,29
1789024655,7168,2011183,2888904,1274876,1496292,2888928,0,1258640,16228,8,29
1789024657,7170,2011183,2888904,1274876,1496292,2888928,0,1258640,16228,8,29
1789024659,7172,2011183,2888904,1274876,1496292,2888928,0,1258640,16228,8,29
1789024661,7174,2011183,2888904,1274876,1496292,2888928,0,1258640,16228,8,29
1789024663,7176,2011183,2888904,1274876,1496292,2888928,0,1258640,16228,8,29
1789024665,7178,2011183,2888904,1274912,1496328,2888928,0,1258676,16228,8,29
1789024667,7180,2011183,2888904,1274912,1496328,2888928,0,1258676,16228,8,29
1789024669,7182,2011183,2888904,1274912,1496328,2888928,0,1258676,16228,8,29
1789024671,7184,2011183,2888904,1274912,1496328,2888928,0,1258676,16228,8,29
1789024673,7186,2011183,2888904,1274912,1496328,2888928,0,1258676,16228,8,29
1789024675,7188,2011183,2888904,1274912,1496328,2888928,0,1258676,16228,8,29
1789024677,7190,2011183,2888904,1274912,1496328,2888928,0,1258676,16228,8,29
1789024679,7192,2011183,2888904,1274912,1496328,2888928,0,1258676,16228,8,29
1789024681,7194,2011183,2888904,1274912,1496328,2888928,0,1258676,16228,8,29
1789024683,7196,2011183,2888904,1274912,1496328,2888928,0,1258676,16228,8,29
1789024685,7198,2011183,2888904,1274912,1496328,2888928,0,1258676,16228,8,29
1789024687,7200,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024689,7202,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024691,7204,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024693,7206,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024695,7208,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024697,7210,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024699,7212,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024701,7214,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024703,7216,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024705,7218,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024707,7220,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024709,7222,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024711,7224,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024713,7226,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024715,7228,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024717,7230,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024719,7232,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024721,7234,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024723,7236,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024725,7238,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024727,7240,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024729,7242,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024731,7244,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024733,7246,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
1789024735,7248,2011183,2888904,1280500,1501916,2888928,0,1264264,16228,8,29
